Spis treści;;;;;;;;;;;;;;
;Tabela 1: Liczba hospitalizacji i liczba punktów za hospitalizacje wg rozpoznań i sekcji produktów;;;;;;;;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL II STOPNIA;D Choroby układu oddechowego;3;14276.45;4;19633.86;2;10276;-0.25;-0.272866;0.5;0.3893
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL II STOPNIA;E Choroby układu krążenia;1;2491.57;;;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;1;1230.85;2;1948.76;;;-0.5;-0.368393;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL II STOPNIA;H Choroby układu mięśniowo-szkieletowego;745;5537303.39;733;5262506.6964;726;4938671.21;1.6371077762619399E-2;5.22178325754881E-2;2.6170798898071699E-2;0.121213
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;2065.15;5;21216.352;;;-0.8;-0.902662;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;103;727585.32;102;780720;63;269824;9.8039215686274196E-3;-6.8058561328005002E-2;0.634921;1.696518
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL III STOPNIA;C Choroby twarzy, jamy ustnej, gardła, krtani, nosa i uszu;;;2;16406;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;5;25242;1;5446;2;10276;4;3.634961;1.5;1.456403
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL III STOPNIA;H Choroby układu mięśniowo-szkieletowego;382;2904158.46;364;2670818.71;457;3156453.22;4.9450549450549497E-2;8.7366375383823899E-2;-0.164114;-7.9929827060766706E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;8;15686.5;5;10845;1;4642.28;0.6;0.446427;7;2.379051
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;A Choroby układu nerwowego;32;231312;23;210982;23;188657;0.391304;9.6358931093647904E-2;0.391304;0.226098
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;C Choroby twarzy, jamy ustnej, gardła, krtani, nosa i uszu;1;8801;5;42413;2;14645.8;-0.8;-0.792493;-0.5;-0.399077
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;10;100096;10;287036.75;11;110116.43;0;-0.651278;-9.0909090909090898E-2;-9.0998500405434404E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;;;1;1841;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;H Choroby układu mięśniowo-szkieletowego;422;3940025.67;426;3965356.92;447;3706677.11;-9.3896713615023702E-3;-6.3881387000088701E-3;-5.5928411633109597E-2;6.2953570833149897E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;3;13993;2;6856;2;6468;0.5;1.040986;0.5;1.16342
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;;;2;6994;3;83947.29;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;101;882672.83;91;880756.48;7;16142;0.10989;2.17580005769591E-3;13.428571;53.681751
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL PEDIATRYCZNY;A Choroby układu nerwowego;;;;;1;1947;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL PEDIATRYCZNY;D Choroby układu oddechowego;4;27714;;;5;29902;;;-0.2;-7.3172363052638606E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL PEDIATRYCZNY;H Choroby układu mięśniowo-szkieletowego;6;12320;5;10243.4;21;116406.7;0.2;0.202726;-0.714286;-0.894164
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;18;85583.13;19;87682.6;2;10452.7;-5.2631578947368501E-2;-2.3943975201465299E-2;8;7.187658
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL I STOPNIA;A Choroby układu nerwowego;1;1903.2;2;1813.56;3;4163;-0.5;4.9427645073777601E-2;-0.666667;-0.54283
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;1;2146.56;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL I STOPNIA;H Choroby układu mięśniowo-szkieletowego;287;1623144.44;331;1911119.84;315;1487355.2;-0.132931;-0.150684;-8.8888888888888906E-2;9.1295771178263402E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;1;5770.752;7;42192.4;3;9702;-0.857143;-0.863228;-0.666667;-0.4052
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;3070;1;2398.24;;;0;0.280105;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL II STOPNIA;A Choroby układu nerwowego;10;93184.1;10;69138.75;13;104860;0;0.347784;-0.230769;-0.111348
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;;;;;1;1190;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL II STOPNIA;H Choroby układu mięśniowo-szkieletowego;217;1468765.5325;179;1191311.086;204;1420430.58;0.212291;0.232898;6.3725490196078399E-2;3.4028380675949599E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;1005.28;;;1;2306;;;0;-0.564059
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;36;255341;26;180323;29;130569;0.384615;0.41602;0.241379;0.955602
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;1;5609;;;1;5138;;;0;9.1669910471000399E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL III STOPNIA;H Choroby układu mięśniowo-szkieletowego;460;3897846.16;410;3487834.6;365;2797082.4;0.121951;0.117555;0.260274;0.39354
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;2;4780;1;5776;;;1;-0.172438;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL III STOPNIA;Q Choroby naczyń;;;;;1;8220;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;A Choroby układu nerwowego;70;523125;64;457966;80;438131;9.375E-2;0.142279;-0.125;0.193992
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;C Choroby twarzy, jamy ustnej, gardła, krtani, nosa i uszu;7;82353.05;;;2;16406;;;2.5;4.019691
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;7;69610;7;27234;8;67116.4;0;1.555996;-0.125;3.71533634104333E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;H Choroby układu mięśniowo-szkieletowego;456;3186597.06;431;2883813.11;422;2903305.98;5.80046403712298E-2;0.104994;8.0568720379147002E-2;9.7575344091014496E-2
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;2;7369;2;8083;1;6191;0;-8.8333539527403193E-2;1;0.190276
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;K Choroby układu dokrewnego;1;2952;;;;;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;45;409530.44;38;297017.28;;;0.184211;0.37881;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL OGÓLNOPOLSKI;Q Choroby naczyń;;;;;1;1492.8;;;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;A Choroby układu nerwowego;1;916;1;889;;;0;3.0371203599549999E-2;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;D Choroby układu oddechowego;2;8415;2;12316.6;;;0;-0.316776;;
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;H Choroby układu mięśniowo-szkieletowego;16;52213;26;133112.09;75;545392.77;-0.384615;-0.607752;-0.786667;-0.904265
;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;43;458936.5;71;824206.28;17;49693.625;-0.394366;-0.443178;1.529412;8.235319
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;1;1908.4;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;2;3814.928;3;3784.56;4;4664;-0.333333;8.0241824677109701E-3;-0.5;-0.182048
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;8;8059.76;7;7024.24;11;12238;0.142857;0.147421;-0.272727;-0.341415
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;L Choroby układu moczowo-płciowego;360;1489863.95;332;1118721.0784;344;1190483.73;8.43373493975903E-2;0.331756;4.6511627906976799E-2;0.251478
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;M Choroby żeńskiego układu rozrodczego;817;1292852.8;706;1222638.56;764;1157559;0.157224;5.7428452117525203E-2;6.93717277486912E-2;0.116879
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;48;174330.6;48;153339.76;43;146727;0;0.136891;0.116279;0.188129
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL I STOPNIA;Q Choroby naczyń;2;5424.64;5;13065.12;;;-0.6;-0.5848;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL II STOPNIA;J Choroby piersi, skóry i oparzenia;1;1562.51;3;4788.47;1;270;-0.666667;-0.673693;0;4.787074
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL II STOPNIA;L Choroby układu moczowo-płciowego;277;767828.5536;230;755026.598;284;645311.96;0.204348;1.6955635250348999E-2;-2.4647887323943601E-2;0.189856
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL II STOPNIA;M Choroby żeńskiego układu rozrodczego;176;299153.29;174;306835.97;173;246807;1.14942528735633E-2;-2.50383942925596E-2;1.7341040462427699E-2;0.212094
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;36;115856.666;38;119391.317;17;45441;-5.2631578947368501E-2;-2.9605595187462402E-2;1.117647;1.549606
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL II STOPNIA;Q Choroby naczyń;8;26727.47;1;2607.96;3;7164;7;9.24842;1.666667;2.730803
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;1;65403.89;;;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;1;1195;1;1261;1;11266;0;-5.2339413164155503E-2;0;-0.893929
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;8;28429;4;13571;9;24817;1;1.094835;-0.111111;0.145545
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;L Choroby układu moczowo-płciowego;683;1908314.6;598;1862135.7;666;2018271.8;0.14214;2.4798890864935499E-2;2.5525525525525599E-2;-5.4480868235883703E-2
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;M Choroby żeńskiego układu rozrodczego;154;243211;135;205609;132;191903.42;0.140741;0.182881;0.166667;0.267361
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;61;224869.6;51;170450;20;75305;0.196078;0.31927;2.05;1.986118
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL III STOPNIA;Q Choroby naczyń;45;160035.7;63;272846.7;59;244716.1;-0.285714;-0.413459;-0.237288;-0.346035
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;E Choroby układu krążenia;1;6885.5;;;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;1;29867.16;;;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;47;94094;25;54830;41;87570;0.88;0.716104;0.146341;7.4500399680255805E-2
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;533;1766329.1296;430;1636693.7384;484;1394975.339184;0.239535;7.9205649877251497E-2;0.10124;0.266208
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;M Choroby żeńskiego układu rozrodczego;356;633706;309;474421;299;441660.6;0.152104;0.335746;0.190635;0.434826
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;41;294345.7828;53;289083.8644;34;214068.605973;-0.226415;1.8202048083594002E-2;0.205882;0.375007
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;Q Choroby naczyń;34;105168.0292;21;59096;11;63356.76;0.619048;0.779613;2.090909;0.659934
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL ONKOLOGICZNY;F Choroby przewodu pokarmowego;1;1629;;;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL ONKOLOGICZNY;J Choroby piersi, skóry i oparzenia;64;110596;54;101566;74;107485;0.185185;8.8907705334462198E-2;-0.135135;2.8943573521886801E-2
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL ONKOLOGICZNY;L Choroby układu moczowo-płciowego;17;53170.4;14;39718;6;21871;0.214286;0.338698;1.833333;1.431091
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL ONKOLOGICZNY;M Choroby żeńskiego układu rozrodczego;31;39269;23;26019;24;31352;0.347826;0.509243;0.291667;0.25252
;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;SZPITAL PULMONOLOGICZNY;L Choroby układu moczowo-płciowego;13;64338;10;44766;13;46289;0.3;0.437207;0;0.38992
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;POZA PSZ;J Choroby piersi, skóry i oparzenia;1;598;;;1;547;;;0;9.3235831809871994E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;POZA PSZ;L Choroby układu moczowo-płciowego;35;45046.45;48;54161.38;43;62979.51;-0.270833;-0.168292;-0.186047;-0.284744
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;POZA PSZ;M Choroby żeńskiego układu rozrodczego;46;83325.3;58;103536.1;72;121223.4;-0.206897;-0.195205;-0.361111;-0.31263
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;POZA PSZ;P Choroby dzieci - leczenie zachowawcze;4;12228.3;3;10484.56;;;0.333333;0.166315;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;POZA PSZ;Q Choroby naczyń;;;;;1;2388;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;2;3816.8;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;2;2712.32;2;3507.92;1;270;0;-0.226801;1;9.04563
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;L Choroby układu moczowo-płciowego;233;693941.64;223;704467.6688;199;516383.26;4.4843049327354202E-2;-1.49418195698465E-2;0.170854;0.34385
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;M Choroby żeńskiego układu rozrodczego;532;945792.2;526;884391.4;524;872855;1.14068441064639E-2;6.9427178961713104E-2;1.5267175572519101E-2;8.3561645405021395E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;25;78419.96;19;48787.92;21;51739;0.315789;0.607364;0.190476;0.515684
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL I STOPNIA;Q Choroby naczyń;9;22994.48;2;5064;4;8570;3.5;3.540774;1.25;1.683137
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL II STOPNIA;J Choroby piersi, skóry i oparzenia;2;1159.78;4;5743.28;3;1845;-0.5;-0.798063;-0.333333;-0.371393
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL II STOPNIA;L Choroby układu moczowo-płciowego;213;862613.6494;209;857856.7386;214;636007.62;1.9138755980861299E-2;5.5451109561290802E-3;-4.6728971962616299E-3;0.356295
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL II STOPNIA;M Choroby żeńskiego układu rozrodczego;246;379679.63;238;348312.01;287;346432;3.3613445378151398E-2;9.0056096544015099E-2;-0.142857;9.5971590384260202E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;6;24893.04;7;17030.02;10;35544;-0.142857;0.461715;-0.4;-0.299656
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL II STOPNIA;Q Choroby naczyń;8;20397.09;6;14403.8;8;23800;0.333333;0.416091;0;-0.142979
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;1;1890;2;3670;2;3462;-0.5;-0.485014;-0.5;-0.454073
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;1;598;;;1;2043;;;0;-0.707293
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;4;6839;1;2293;1;270;3;1.982556;3;24.32963
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;L Choroby układu moczowo-płciowego;410;1348716.626;392;1279992;435;1249099.504;4.5918367346938799E-2;5.3691449634060098E-2;-5.7471264367816098E-2;7.9751150073309005E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;M Choroby żeńskiego układu rozrodczego;369;544608;347;545456;388;581307;6.3400576368876096E-2;-1.5546625208999699E-3;-4.8969072164948502E-2;-6.3131873519500004E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;71;200570.1;71;202563.9;44;140853.8;0;-9.8428199694021706E-3;0.613636;0.423959
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL III STOPNIA;Q Choroby naczyń;7;18855;14;43349.2;16;40545.92;-0.5;-0.565044;-0.5625;-0.534972
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;E Choroby układu krążenia;1;2660.9;;;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;;;1;1261;1;1194;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;2;5242;3;5783;5;3646;-0.333333;-9.3550060522220299E-2;-0.6;0.43774
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;447;1633703.21;476;1826121.57;453;1746740.386;-6.09243697478992E-2;-0.10537;-1.32450331125827E-2;-6.4713209190091894E-2
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;M Choroby żeńskiego układu rozrodczego;183;338110.79;160;281993.4;152;251565.4;0.14375;0.199002;0.203947;0.344027
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;27;71600.9;11;32231.2;6;17153;1.454545;1.221478;3.5;3.174249
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;Q Choroby naczyń;21;68949;19;147540.81;19;85593;0.105263;-0.532678;0.105263;-0.194455
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;F Choroby przewodu pokarmowego;;;;;1;1094;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;L Choroby układu moczowo-płciowego;6;10023;20;80078;7;23622;-0.7;-0.874835;-0.142857;-0.575692
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;M Choroby żeńskiego układu rozrodczego;4;13418;2;4573;8;20138;1;1.934179;-0.5;-0.333697
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;Q Choroby naczyń;;;1;688;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;L Choroby układu moczowo-płciowego;11;36678;9;31473;51;111176.4;0.222222;0.16538;-0.784314;-0.670092
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;M Choroby żeńskiego układu rozrodczego;;;;;1;3677;;;;
;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;28;76565.4;25;77984.4;9;19265;0.12;-1.8195946881684001E-2;2.111111;2.974326
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;POZA PSZ;J Choroby piersi, skóry i oparzenia;1;1084.5;;;2;1985.4;;;-0.5;-0.453762
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;POZA PSZ;L Choroby układu moczowo-płciowego;18;21856.5;;;13;26050.4;;;0.384615;-0.160992
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;POZA PSZ;M Choroby żeńskiego układu rozrodczego;16;43819.2;49;111021.3;22;57399.3;-0.673469;-0.605308;-0.272727;-0.23659
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;POZA PSZ;P Choroby dzieci - leczenie zachowawcze;2;6524.1;4;12596.94;;;-0.5;-0.482089;;
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;POZA PSZ;Q Choroby naczyń;3;6507;8;16840.8;10;19863;-0.625;-0.613617;-0.7;-0.672406
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;1;1350.96;;;1;1094;;;0;0.234881
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;7;8073.92;4;6095.44;;;0.75;0.324584;;
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL I STOPNIA;L Choroby układu moczowo-płciowego;253;902627.2136;200;676824.2776;259;783926.37;0.265;0.333621;-2.3166023166023099E-2;0.151418
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL I STOPNIA;M Choroby żeńskiego układu rozrodczego;442;808080.02;362;625718.24;373;654360.44;0.220994;0.291444;0.184987;0.234916
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;33;82495.72;23;59380.28;30;70972;0.434783;0.389278;0.1;0.16237
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;;;1;3408.888;;;;;;
;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;SZPITAL II STOPNIA;J Choroby piersi, skóry i oparzenia;5;20811.15;10;35504.1;5;15358;-0.5;-0.413838;0;0.355069
